state_fips,state,year,region,division,crushed_stone_tons,crushed_stone_total_value,crushed_stone_unit_value,census_bps_time,region_code,division_code,census_bps_state_name,bldgs_1unit,units_1unit,value_1unit,bldgs_2unit,units_2unit,value_2unit,bldgs_34unit,units_34unit,value_34unit,bldgs_5punit,units_5punit,value_5punit,bldgs_1unit_rep,units_1unit_rep,value_1unit_rep,bldgs_2unit_rep,units_2unit_rep,value_2unit_rep,bldgs_34unit_rep,units_34unit_rep,value_34unit_rep,bldgs_5punit_rep,units_5punit_rep,value_5punit_rep,capital_right_of_way,capital_engineering,capital_construction_preservation,capital_outlay_total,physical_maintenance,traffic_control_operations,snow_ice_removal,other_services,toll_collection_expenses,highway_traffic_services_total,general_administration,research_planning,administration_research_total,traffic_supervision,highway_safety_driver_education,vehicle_inspection,size_weight_enforcement,law_enforcement_safety_total,construction_employment_thousands,months_reported,series_id,real_gdp,personal_income,construction_real_gdp,construction_real_gdp_unit,unit_multiplier,construction_real_gdp_growth_pct,private_nonresidential_spending_nominal_millions,state_local_construction_spending_nominal_millions,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,lag_active_stone_mines,lag_stone_mine_employee_hours,mortgage_rate_pct,mortgage_rate_observations,cpi_index,inflation_pct,cpi_observations
49,Utah,2020,West,Mountain,12300000,113000000,9.239999999999998,202099,4,8,Utah,22301,22301,5943023,202,404,56904,286,1048,170582,303,8022,1116932,20254,20254,5435312,197,394,55262,259,959,153168,269,7428,1028173,167699,143131,850133,1160963,225235,35466,26503,9322,2765,74056,36672,28692,65364,83053,14055,2889,8712,108709,12.191666666666666,12,SMU49000002023700001,195323.2,169991.6,14271,millions_of_chained_2017_dollars,6,10.676810683790515,2855,5373,11.68,17.3,4.859999999999999,11.67,1,17,31394,1,1,6079,3.111698113207547,53,258.85575,1.2529373358571627,12
49,Utah,2021,West,Mountain,13200000,124000000,9.43,202199,4,8,Utah,24423,24423,7045024,240,480,69418,251,879,153678,573,13276,1919906,22832,22832,6638458,218,436,65904,201,717,121039,490,9577,1416623,75667,128296,1052679,1256642,235704,17650,23154,7591,1945,50340,44311,27304,71615,87222,15047,2378,8045,112692,12.483333333333334,12,SMU49000002023700001,211289.5,194799.1,15266.1,millions_of_chained_2017_dollars,6,6.972882068530595,3270,5103,18.75,18.14,5.18,13.5,2,17,22122,2,1,31394,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
49,Utah,2022,West,Mountain,13400000,141000000,10.5,202299,4,8,Utah,19132,19132,6019509,147,294,52494,139,512,93177,463,11811,1827365,18352,18352,5803047,123,246,47854,116,434,79272,399,8065,1324296,72667,128079,974846,1175592,225721,11164,24776,8897,1147,45984,79051,24453,103504,90958,23420,2408,7019,123805,12.833333333333334,12,SMU49000002023700001,217848.8,206055.7,15033.5,millions_of_chained_2017_dollars,6,-1.5236373402506276,3563,5351,29.41,20.04,7.619999999999999,17.51,2,11,11827,2,2,22122,5.344038461538461,52,292.62641666666667,7.990820747791694,12
49,Utah,2023,West,Mountain,12100000,134000000,11.06,202399,4,8,Utah,14913,14913,5032660,112,224,41002,194,712,144458,412,9512,1769021,13972,13972,4740745,87,174,35056,165,620,128050,337,6377,1335319,113887,165687,631448,911022,232435,13418,46608,7958,1199,69183,70774,26483,97257,120236,16462,2740,6277,145715,12.975,12,SMU49000002023700001,226322.1,222237.8,15018,millions_of_chained_2017_dollars,6,-0.10310306981075046,4758,9235,23.93,20.479999999999997,9.54,17.22,2,23,29812,2,2,11827,6.806730769230769,52,304.703,4.12696279129503,12
50,Vermont,2015,Northeast,New England,4820000,49100000,10.2,201599,1,1,Vermont,936,936,227464,46,92,12740,25,92,10114,58,878,83636,788,788,194784,43,86,11781,25,92,10114,22,572,63212,1917,14455,187230,203602,96937,1150,21301,0,0,22451,44700,11739,56439,58229,6167,0,0,64396,,,,32042.9,30598,1170.5,millions_of_chained_2017_dollars,6,,440,279,15.61,30.1,5.37,18.95,0,0,0,0,,,3.850576923076923,52,237.00175,,12
50,Vermont,2016,Northeast,New England,4800000,49100000,10.239999999999998,201699,1,1,Vermont,969,969,238995,68,136,15947,11,38,4864,45,628,55389,756,756,184186,60,120,13781,8,27,3758,18,486,44913,2215,16110,165119,183444,96120,1137,13433,0,0,14570,48361,11219,59580,61895,8488,0,0,70383,,,,32312.7,31073.3,1196.9,millions_of_chained_2017_dollars,6,2.255446390431448,542,253,12.79,29.97,5.08,17.330000000000002,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
50,Vermont,2017,Northeast,New England,4630000,46400000,10.03,201799,1,1,Vermont,983,983,245760,34,68,9837,12,44,4593,41,654,66309,773,773,190945,31,62,8967,12,44,4593,17,487,52771,2605,15991,161495,180091,95489,1182,20150,0,0,21332,62500,12026,74526,64344,9824,0,0,74168,,,,32589.2,31960.2,1195.4,millions_of_chained_2017_dollars,6,-0.12532375302866106,605,519,13.92,29.94,4.78,17.35,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
50,Vermont,2018,Northeast,New England,5080000,51100000,10.06,201899,1,1,Vermont,1131,1131,263130,37,74,11486,19,67,7166,46,808,83601,860,860,193635,31,62,9880,19,67,7166,25,670,73889,1597,17973,190244,209814,89162,1326,23180,0,0,24506,58264,12045,70309,64623,7079,0,0,71702,,,,32827.8,33117.1,1162.8,millions_of_chained_2017_dollars,6,-2.727120629078139,447,615,18.18,31.23,4.4,19.73,1,1,78,1,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
50,Vermont,2019,Northeast,New England,5400000,55300000,10.239999999999998,201999,1,1,Vermont,987,987,257969,48,96,19471,12,40,4189,47,678,70281,749,749,202744,42,84,18170,12,40,4189,20,491,57223,6799,16735,171379,194913,87393,1359,28550,0,0,29909,68431,12810,81241,66133,7993,0,0,74126,,,,33339.4,34838,1147.5,millions_of_chained_2017_dollars,6,-1.3157894736842035,382,192,16.67,32.37,3.99,19.77,1,1,3,1,1,78,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
50,Vermont,2020,Northeast,New England,5230000,60900000,11.64,202099,1,1,Vermont,1154,1154,309290,37,74,11600,12,42,4452,48,807,70861,813,813,221564,27,54,8754,10,35,3985,21,557,46864,7914,16582,191806,216302,97390,1143,20811,0,0,21954,69512,15359,84871,64392,8680,0,0,73072,,,,32408.7,37392.8,1086.4,millions_of_chained_2017_dollars,6,-5.324618736383435,286,339,11.95,32.83,3.3499999999999996,17.77,0,0,0,0,1,3,3.111698113207547,53,258.85575,1.2529373358571627,12
50,Vermont,2021,Northeast,New England,5320000,63500000,11.94,202199,1,1,Vermont,1361,1361,385777,66,132,22894,5,20,1484,55,806,89570,975,975,285659,57,114,20955,4,16,1292,23,489,58423,3736,15518,206748,226002,90051,1232,16154,0,0,17386,67426,16666,84092,66432,9114,0,0,75546,,,,33584.3,39552.8,1138.7,millions_of_chained_2017_dollars,6,4.814064801178208,316,819,16.36,33.339999999999996,4.95,20.44,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
50,Vermont,2022,Northeast,New England,5400000,68600000,12.72,202299,1,1,Vermont,1326,1326,398301,58,116,16381,13,42,4415,64,919,129686,947,947,300970,48,96,13549,12,39,4140,31,715,115740,1639,18370,208782,228791,102214,1714,18039,0,0,19753,77089,21317,98406,66883,11706,0,0,78589,,,,34915.9,41336.5,1067.1,millions_of_chained_2017_dollars,6,-6.287872134890682,434,667,27.87,34.83,6.42,25.18,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
50,Vermont,2023,Northeast,New England,5630000,77100000,13.69,202399,1,1,Vermont,1303,1303,416122,64,128,21072,19,63,10936,54,962,125098,946,946,318612,55,110,18514,15,51,9596,26,803,113972,1589,17919,258972,278480,118465,1441,21908,0,0,23349,78907,20368,99275,73142,12023,0,0,85165,,,,35499.4,44058.6,1095.3,millions_of_chained_2017_dollars,6,2.6426764127073454,452,597,23.95,33.03,5.49,23.08,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
51,Virginia,2015,South,South Atlantic,48500000,759000000,15.65,201599,3,5,Virginia,19865,19865,4089211,43,86,11025,45,169,20834,239,8349,603235,19114,19114,3920982,35,70,9456,45,169,20834,226,8183,580044,148172,282953,1402387,1833512,1161506,35176,252209,0,13962,301347,298834,64737,363571,83491,95857,15290,20748,215386,29.541666666666668,12,SMU51000002023700001,498943.6,433088.2,21812.4,millions_of_chained_2017_dollars,6,,4023,6321,15.31,20.37,4.79,9.6,0,0,0,0,,,3.850576923076923,52,237.00175,,12
51,Virginia,2016,South,South Atlantic,50000000,822000000,16.439999999999998,201699,3,5,Virginia,21614,21614,4512321,110,220,24887,78,286,34376,253,9012,901908,20456,20456,4270196,105,210,23846,78,286,34376,236,8745,865667,183253,226708,1605020,2014981,1408147,34985,293209,0,10827,339021,334959,67258,402217,85382,102084,14063,19860,221389,29.458333333333332,12,SMU51000002023700001,505107.7,444691.4,22406.8,millions_of_chained_2017_dollars,6,2.7250554730336773,5386,5959,12.82,19.21,4.21,8.66,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
51,Virginia,2017,South,South Atlantic,51000000,823000000,16.130000000000003,201799,3,5,Virginia,22497,22497,4935703,42,84,8615,124,450,57369,338,10729,745363,20984,20984,4614158,38,76,7697,122,443,56780,321,10355,704745,129288,277927,1480545,1887760,1500489,34065,146982,0,10322,191369,382258,55775,438033,89765,102098,14479,7884,214226,29.958333333333332,12,SMU51000002023700001,515167.2,462372.2,23295.5,millions_of_chained_2017_dollars,6,3.966206687255669,6838,6118,14.56,19.08,4.78,9.02,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
51,Virginia,2018,South,South Atlantic,49500000,813000000,16.42,201899,3,5,Virginia,21427,21427,4798352,185,370,26202,71,264,33396,271,9916,972562,20397,20397,4572404,184,368,26082,69,256,32338,251,9390,928421,115878,206925,2230230,2553033,1473141,30315,205741,0,9674,245730,423025,70699,493724,95618,113538,15986,27453,252595,30.725,12,SMU51000002023700001,527767.5,479766.6,23424.5,millions_of_chained_2017_dollars,6,0.5537550170633843,7256,7339,17.59,20.110000000000003,4.8,9.66,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
51,Virginia,2019,South,South Atlantic,51400000,923000000,17.959999999999997,201999,3,5,Virginia,21056,21056,4668695,145,290,17843,110,408,50707,282,10664,1056508,20122,20122,4481485,144,288,17653,110,408,50707,279,10273,1016736,100648,188348,1241013,1530009,1530674,27524,199759,0,11535,238818,402414,76039,478453,95068,116633,16614,33448,261763,29.7,12,SMU51000002023700001,541028,501770.8,24028.6,millions_of_chained_2017_dollars,6,2.5789237763879536,8251,7812,16.27,20.09,4.41,9.45,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
51,Virginia,2020,South,South Atlantic,53100000,1010000000,18.959999999999997,202099,3,5,Virginia,24238,24238,5295872,223,446,29595,85,320,39785,252,8809,976988,21286,21286,4608091,216,432,27077,84,316,39332,215,7579,841598,111754,195258,1485616,1792628,1412936,26478,70684,0,9148,106310,453471,98990,552461,97178,109933,18651,33110,258872,30.15833333333333,12,SMU51000002023700001,535224.4,530771.6,24451.1,millions_of_chained_2017_dollars,6,1.7583213337439618,9550,7877,11.57,18.39,3.54,8.1,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
51,Virginia,2021,South,South Atlantic,54700000,1050000000,19.25,202199,3,5,Virginia,25118,25118,6210452,251,502,54626,45,156,22161,309,13612,1462963,22974,22974,5706075,241,482,51232,41,143,19897,268,12359,1324821,104619,205367,1939337,2249323,1362099,29546,232844,0,11889,274279,390206,92168,482374,101171,116254,16800,29132,263357,31.075,12,SMU51000002023700001,565790.7,582077.9,25055.9,millions_of_chained_2017_dollars,6,2.4735083493176324,9147,8968,15.96,19.03,4.859999999999999,9.59,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
51,Virginia,2022,South,South Atlantic,50800000,1030000000,20.329999999999995,202299,3,5,Virginia,21130,21130,5772969,180,360,52681,25,86,13282,531,18125,2155320,19734,19734,5438136,179,358,52397,19,68,10189,477,17013,2037704,121585,203579,1744720,2069884,1653407,30449,226712,0,9610,266771,402095,88437,490532,117315,128828,17397,30769,294309,31.8,12,SMU51000002023700001,579301.8,604039.5,23703,millions_of_chained_2017_dollars,6,-5.39952665839184,12468,9026,27.5,23.42,7.13,12.78,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
51,Virginia,2023,South,South Atlantic,52000000,1150000000,22.21,202399,3,5,Virginia,21321,21321,5805965,196,392,58417,44,153,16993,317,14230,1552409,20063,20063,5433582,195,390,58297,36,129,14786,295,13973,1519961,80620,219411,2171713,2471744,1576085,37130,108099,0,30400,175629,464853,100700,565553,120985,137310,18036,20095,296426,33.6,12,SMU51000002023700001,599261,645405.9,23706.8,millions_of_chained_2017_dollars,6,0.01603172594186741,15522,10751,23.68,26.130000000000003,4.7700000000000005,11.7,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
53,Washington,2015,West,Pacific,14200000,201000000,14.21,201599,4,9,Washington,19797,19797,5645496,349,698,124926,212,745,127095,501,19134,2621342,19340,19340,5553301,341,682,122532,210,739,126296,487,18918,2599579,23489,224037,2116077,2363603,658463,80702,35462,0,0,116164,149604,33853,183457,2308,294100,1499,23518,321425,19.316666666666663,12,SMU53000002023700001,476715.4,376360.8,19294.5,millions_of_chained_2017_dollars,6,,6824,7828,16.01,12.75,8.41,9.56,0,0,0,0,,,3.850576923076923,52,237.00175,,12
53,Washington,2016,West,Pacific,15500000,213000000,13.739999999999998,201699,4,9,Washington,22463,22463,6477935,438,876,157995,219,781,128945,597,19957,2351464,22076,22076,6399752,437,874,157672,219,781,128945,591,19797,2327208,24787,426304,1479023,1930114,408692,95397,37134,0,159714,292245,187988,33266,221254,200767,77779,21651,0,300197,19.708333333333332,12,SMU53000002023700001,495724.9,397270.6,21198.2,millions_of_chained_2017_dollars,6,9.866542278887769,7069,9688,13.08,12.99,6.92,8.9,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
53,Washington,2017,West,Pacific,15800000,222000000,14.08,201799,4,9,Washington,23115,23115,6793348,431,862,152384,233,825,146291,652,20992,2820573,22453,22453,6616566,427,854,151617,231,817,145405,641,20724,2792433,120382,319176,1655980,2095538,642610,82580,54680,0,166484,303744,236977,34861,271838,197986,16033,26860,0,240879,20.283333333333335,12,SMU53000002023700001,527169.4,423017.2,22953.2,millions_of_chained_2017_dollars,6,8.27900482116406,7744,11013,19.5,13.49,6.84,9.75,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
53,Washington,2018,West,Pacific,15700000,226000000,14.34,201899,4,9,Washington,23676,23676,6950464,644,1288,233261,325,1123,203074,583,21659,2421181,22395,22395,6557638,636,1272,230584,315,1091,198850,554,21183,2366216,55098,412131,1282480,1749709,874641,130677,77553,0,191699,399929,320145,42428,362573,224532,15473,30651,0,270656,20.916666666666668,12,SMU53000002023700001,561785.7,451609.2,24997.8,millions_of_chained_2017_dollars,6,8.907690430963866,8229,10728,19.979999999999997,13.82,6.6,10.31,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
53,Washington,2019,West,Pacific,15400000,170000000,10.98,201999,4,9,Washington,23300,23300,6850159,690,1380,263048,317,1118,203838,697,22626,2906010,22074,22074,6469123,675,1350,260053,311,1100,200644,684,22538,2897222,104916,370335,1331915,1807166,805758,147946,94957,0,0,242903,254354,44831,299185,229813,14042,31372,0,275227,21.708333333333332,12,SMU53000002023700001,588794.4,484540.9,25133.2,millions_of_chained_2017_dollars,6,0.5416476649945157,7297,13050,17.72,14.08,6.319999999999999,10.18,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
53,Washington,2020,West,Pacific,15200000,175000000,11.52,202099,4,9,Washington,23542,23542,6846249,528,1056,219323,290,1021,168673,682,18262,2253850,21668,21668,6305588,510,1020,214513,277,980,161917,634,17692,2199741,69182,415733,1317082,1801997,800309,139736,79133,0,0,218869,313791,27154,340945,235791,12740,32188,0,280719,21.266666666666666,12,SMU53000002023700001,587167.8,522862.2,24715.4,millions_of_chained_2017_dollars,6,-1.6623430363025715,6620,12730,12.36,14.89,7.119999999999999,10,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
53,Washington,2021,West,Pacific,16700000,195000000,11.7,202199,4,9,Washington,25076,25076,7541508,767,1534,313042,421,1486,274008,744,28845,4372770,22762,22762,6949008,750,1500,308463,414,1464,270874,683,27923,4254000,69086,328480,1400618,1798184,790292,140540,63724,0,0,204264,356654,40072,396726,222720,12719,30403,0,265842,21.716666666666665,12,SMU53000002023700001,626122.2,572644.9,25835.8,millions_of_chained_2017_dollars,6,4.533206017300939,8626,12648,18.66,17.03,7.56,11.87,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
53,Washington,2022,West,Pacific,16700000,220000000,13.15,202299,4,9,Washington,20400,20400,6978719,709,1418,311537,392,1365,263483,674,25847,3671069,18814,18814,6540509,705,1410,309806,390,1359,262546,606,24990,3586953,37331,442186,1268780,1748297,486754,105602,65614,0,0,171216,308866,37848,346714,189282,19580,0,0,208862,21.591666666666665,12,SMU53000002023700001,643017.6,592733,24036.8,millions_of_chained_2017_dollars,6,-6.963206093869745,9896,12451,29.29,18.08,8.82,14.6,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
53,Washington,2023,West,Pacific,16000000,218000000,13.65,202399,4,9,Washington,18056,18056,6551333,640,1280,314643,264,929,184249,562,16832,2467536,16227,16227,5684807,631,1262,311804,258,910,180887,506,15949,2358020,38224,505217,1624065,2167506,537011,133142,81092,0,0,214234,178715,50793,229508,206541,17747,28195,0,252483,20.933333333333337,12,SMU53000002023700001,670977.8,637129.4,23113.5,millions_of_chained_2017_dollars,6,-3.841193503294949,11494,12491,24.72,18.6,10.45,14.29,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
54,West Virginia,2015,South,South Atlantic,15000000,166000000,11.03,201599,3,5,West Virginia,2029,2029,363816,26,52,5479,39,146,11621,52,587,36267,1881,1881,345165,20,40,4064,29,110,9666,25,390,24268,23203,129640,501198,654041,222475,4135,61785,18116,7546,91582,115859,8017,123876,18769,18792,4011,4772,46344,,,,74261.4,68437.8,3650.9,millions_of_chained_2017_dollars,6,,494,1448,15.41,17.85,2.84,11.38,0,0,0,0,,,3.850576923076923,52,237.00175,,12
54,West Virginia,2016,South,South Atlantic,14300000,161000000,11.239999999999998,201699,3,5,West Virginia,1994,1994,357847,20,40,3543,24,85,5038,39,425,30954,1802,1802,329061,11,22,1382,10,37,2129,20,285,22543,31238,147961,650847,830046,262268,8312,48264,21753,12618,90947,89863,7668,97531,17383,18217,3339,2805,41744,,,,73513.3,68067.9,3243.8,millions_of_chained_2017_dollars,6,-11.150675175984004,321,1340,12.91,19.25,2.21,10.84,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
54,West Virginia,2017,South,South Atlantic,13400000,146000000,10.86,201799,3,5,West Virginia,2348,2348,433018,33,66,5339,9,36,3136,23,269,21599,2128,2128,407110,22,44,3270,3,12,1385,5,110,8403,55857,145682,615915,817454,245079,8418,33449,25503,8303,75673,62453,7575,70028,20266,21394,1724,2805,46189,,,,75172.4,70797.6,3454.4,millions_of_chained_2017_dollars,6,6.492385473827,286,1504,14.66,19.47,2.96,11.98,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
54,West Virginia,2018,South,South Atlantic,15600000,175000000,11.18,201899,3,5,West Virginia,2341,2341,449843,14,28,3826,17,62,5910,26,456,40499,2055,2055,411226,9,18,2393,16,59,5711,10,373,34708,10432,170580,1696385,1877397,163385,9923,23971,23572,11271,68737,63756,1267,65023,17360,18692,5716,2704,44472,,,,77406.5,74235,4766.9,millions_of_chained_2017_dollars,6,37.995020842982854,498,1134,17.71,18.75,3.24,12.83,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
54,West Virginia,2019,South,South Atlantic,16900000,189000000,11.2,201999,3,5,West Virginia,2551,2551,455456,26,52,6218,51,202,17394,25,205,21048,2384,2384,438071,26,52,6218,50,198,16532,6,108,13573,10759,154103,746030,910892,270843,5730,18313,23269,16532,63844,64927,1267,66194,16724,17303,7215,3488,44730,,,,77162.2,76725,3808.1,millions_of_chained_2017_dollars,6,-20.11370072793639,602,1899,16.38,17.66,2.8,11.85,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
54,West Virginia,2020,South,South Atlantic,13600000,161000000,11.77,202099,3,5,West Virginia,2803,2803,532748,16,32,4978,6,21,1579,18,348,34639,2538,2538,489361,16,32,4978,4,15,1129,15,331,31995,32877,138328,1222107,1393312,481502,8487,11398,30082,13427,63394,112367,1267,113634,25853,10964,939,3418,41174,,,,74729.6,80440.3,3004.3,millions_of_chained_2017_dollars,6,-21.1076389800688,477,2082,11.64,17.86,2.16,10.79,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
54,West Virginia,2021,South,South Atlantic,14200000,166000000,11.7,202199,3,5,West Virginia,3112,3112,701534,42,84,11341,5,18,1765,21,478,63364,2946,2946,682033,42,84,11341,5,18,1765,19,464,61635,25563,118723,626154,770440,355434,7158,37836,25372,21904,92270,65548,1267,66815,28493,8945,1864,3508,42810,,,,76230.8,87322.5,2991,millions_of_chained_2017_dollars,6,-0.4426987983889852,595,1721,16.06,17.79,3.46,12.75,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
